,country,date,vaccine,total_vaccinations
13593,Netherlands,2021-11-05,Moderna,1972321
13594,Netherlands,2021-11-05,Oxford/AstraZeneca,2800740
13595,Netherlands,2021-11-05,Pfizer/BioNTech,17225544
13596,Netherlands,2021-11-12,Johnson&Johnson,858646
13597,Netherlands,2021-11-12,Moderna,1973943
13598,Netherlands,2021-11-12,Oxford/AstraZeneca,2800740
13599,Netherlands,2021-11-12,Pfizer/BioNTech,17318155
13600,Netherlands,2021-11-19,Johnson&Johnson,861738
13601,Netherlands,2021-11-19,Moderna,1977972
13602,Netherlands,2021-11-19,Oxford/AstraZeneca,2800741
13603,Netherlands,2021-11-19,Pfizer/BioNTech,17405106
13604,Netherlands,2021-11-26,Johnson&Johnson,863939
13605,Netherlands,2021-11-26,Moderna,2004807
13606,Netherlands,2021-11-26,Oxford/AstraZeneca,2800745
13607,Netherlands,2021-11-26,Pfizer/BioNTech,17680549
13608,Netherlands,2021-12-03,Johnson&Johnson,865184
13609,Netherlands,2021-12-03,Moderna,2091132
13610,Netherlands,2021-12-03,Oxford/AstraZeneca,2800747
13611,Netherlands,2021-12-03,Pfizer/BioNTech,17960360
13612,Netherlands,2021-12-10,Johnson&Johnson,866102
13613,Netherlands,2021-12-10,Moderna,2352492
13614,Netherlands,2021-12-10,Oxford/AstraZeneca,2800748
13615,Netherlands,2021-12-10,Pfizer/BioNTech,18275208
13616,Netherlands,2021-12-17,Johnson&Johnson,866714
13617,Netherlands,2021-12-17,Moderna,2949006
13618,Netherlands,2021-12-17,Oxford/AstraZeneca,2800752
13619,Netherlands,2021-12-17,Pfizer/BioNTech,18524909
13620,Netherlands,2021-12-24,Johnson&Johnson,866879
13621,Netherlands,2021-12-24,Moderna,3815580
13622,Netherlands,2021-12-24,Oxford/AstraZeneca,2800755
13623,Netherlands,2021-12-24,Pfizer/BioNTech,18891199
13624,Netherlands,2021-12-31,Johnson&Johnson,867080
13625,Netherlands,2021-12-31,Moderna,4964796
13626,Netherlands,2021-12-31,Oxford/AstraZeneca,2800755
13627,Netherlands,2021-12-31,Pfizer/BioNTech,19334592
13628,Netherlands,2022-01-07,Johnson&Johnson,867281
13629,Netherlands,2022-01-07,Moderna,5856623
13630,Netherlands,2022-01-07,Oxford/AstraZeneca,2800756
13631,Netherlands,2022-01-07,Pfizer/BioNTech,20356481
13632,Netherlands,2022-01-14,Johnson&Johnson,867504
13633,Netherlands,2022-01-14,Moderna,6211461
13634,Netherlands,2022-01-14,Oxford/AstraZeneca,2800756
13635,Netherlands,2022-01-14,Pfizer/BioNTech,21144116
13636,Norway,2021-01-01,Pfizer/BioNTech,68
13637,Norway,2021-01-08,Moderna,47
13638,Norway,2021-01-08,Oxford/AstraZeneca,4
13639,Norway,2021-01-08,Pfizer/BioNTech,23542
13640,Norway,2021-01-15,Moderna,160
13641,Norway,2021-01-15,Oxford/AstraZeneca,18
13642,Norway,2021-01-15,Pfizer/BioNTech,52679
13643,Norway,2021-01-22,Moderna,1938
13644,Norway,2021-01-22,Oxford/AstraZeneca,47
13645,Norway,2021-01-22,Pfizer/BioNTech,81604
13646,Norway,2021-01-29,Moderna,2357
13647,Norway,2021-01-29,Oxford/AstraZeneca,88
13648,Norway,2021-01-29,Pfizer/BioNTech,130538
13649,Norway,2021-02-05,Moderna,2537
13650,Norway,2021-02-05,Oxford/AstraZeneca,198
13651,Norway,2021-02-05,Pfizer/BioNTech,228328
13652,Norway,2021-02-12,Moderna,12719
13653,Norway,2021-02-12,Oxford/AstraZeneca,319
13654,Norway,2021-02-12,Pfizer/BioNTech,304159
13655,Norway,2021-02-19,Moderna,15063
13656,Norway,2021-02-19,Oxford/AstraZeneca,20110
13657,Norway,2021-02-19,Pfizer/BioNTech,372148
13658,Norway,2021-02-26,Moderna,15549
13659,Norway,2021-02-26,Oxford/AstraZeneca,55906
13660,Norway,2021-02-26,Pfizer/BioNTech,443101
13661,Norway,2021-03-05,Johnson&Johnson,33
13662,Norway,2021-03-05,Moderna,21723
13663,Norway,2021-03-05,Oxford/AstraZeneca,105047
13664,Norway,2021-03-05,Pfizer/BioNTech,501411
13665,Norway,2021-03-12,Johnson&Johnson,82
13666,Norway,2021-03-12,Moderna,35938
13667,Norway,2021-03-12,Oxford/AstraZeneca,138975
13668,Norway,2021-03-12,Pfizer/BioNTech,556508
13669,Norway,2021-03-19,Johnson&Johnson,147
13670,Norway,2021-03-19,Moderna,41969
13671,Norway,2021-03-19,Oxford/AstraZeneca,139591
13672,Norway,2021-03-19,Pfizer/BioNTech,615106
13673,Norway,2021-03-26,Johnson&Johnson,195
13674,Norway,2021-03-26,Moderna,59981
13675,Norway,2021-03-26,Oxford/AstraZeneca,140031
13676,Norway,2021-03-26,Pfizer/BioNTech,718972
13677,Norway,2021-04-02,Johnson&Johnson,285
13678,Norway,2021-04-02,Moderna,80311
13679,Norway,2021-04-02,Oxford/AstraZeneca,140356
13680,Norway,2021-04-02,Pfizer/BioNTech,803800
13681,Norway,2021-04-09,Johnson&Johnson,524
13682,Norway,2021-04-09,Moderna,99107
13683,Norway,2021-04-09,Oxford/AstraZeneca,140656
13684,Norway,2021-04-09,Pfizer/BioNTech,964690
13685,Norway,2021-04-16,Johnson&Johnson,549
13686,Norway,2021-04-16,Moderna,139700
13687,Norway,2021-04-16,Oxford/AstraZeneca,141002
13688,Norway,2021-04-16,Pfizer/BioNTech,1125669
13689,Norway,2021-04-23,Johnson&Johnson,558
13690,Norway,2021-04-23,Moderna,156238
13691,Norway,2021-04-23,Oxford/AstraZeneca,141317
13692,Norway,2021-04-23,Pfizer/BioNTech,1275038
13693,Norway,2021-04-30,Johnson&Johnson,632
13694,Norway,2021-04-30,Moderna,166805
13695,Norway,2021-04-30,Oxford/AstraZeneca,141637
13696,Norway,2021-04-30,Pfizer/BioNTech,1490919
13697,Norway,2021-05-07,Johnson&Johnson,718
13698,Norway,2021-05-07,Moderna,182360
13699,Norway,2021-05-07,Oxford/AstraZeneca,142049
13700,Norway,2021-05-07,Pfizer/BioNTech,1688016
13701,Norway,2021-05-14,Johnson&Johnson,874
13702,Norway,2021-05-14,Moderna,214808
13703,Norway,2021-05-14,Oxford/AstraZeneca,142398
13704,Norway,2021-05-14,Pfizer/BioNTech,1857172
13705,Norway,2021-05-21,Johnson&Johnson,1055
13706,Norway,2021-05-21,Moderna,236472
13707,Norway,2021-05-21,Oxford/AstraZeneca,142845
13708,Norway,2021-05-21,Pfizer/BioNTech,2063752
13709,Norway,2021-05-28,Johnson&Johnson,1216
13710,Norway,2021-05-28,Moderna,279842
13711,Norway,2021-05-28,Oxford/AstraZeneca,143408
13712,Norway,2021-05-28,Pfizer/BioNTech,2277241
13713,Norway,2021-06-04,Johnson&Johnson,1479
13714,Norway,2021-06-04,Moderna,328495
13715,Norway,2021-06-04,Oxford/AstraZeneca,143872
13716,Norway,2021-06-04,Pfizer/BioNTech,2578143
13717,Norway,2021-06-11,Johnson&Johnson,1708
13718,Norway,2021-06-11,Moderna,377797
13719,Norway,2021-06-11,Oxford/AstraZeneca,144406
13720,Norway,2021-06-11,Pfizer/BioNTech,2840803
13721,Norway,2021-06-18,Johnson&Johnson,2144
13722,Norway,2021-06-18,Moderna,413015
13723,Norway,2021-06-18,Oxford/AstraZeneca,144809
13724,Norway,2021-06-18,Pfizer/BioNTech,3120847
13725,Norway,2021-06-25,Johnson&Johnson,2889
13726,Norway,2021-06-25,Moderna,454207
13727,Norway,2021-06-25,Oxford/AstraZeneca,145138
13728,Norway,2021-06-25,Pfizer/BioNTech,3443377
13729,Norway,2021-07-02,Johnson&Johnson,3578
13730,Norway,2021-07-02,Moderna,493988
13731,Norway,2021-07-02,Oxford/AstraZeneca,145440
13732,Norway,2021-07-02,Pfizer/BioNTech,3776184
13733,Norway,2021-07-09,Johnson&Johnson,4114
13734,Norway,2021-07-09,Moderna,530175
13735,Norway,2021-07-09,Oxford/AstraZeneca,145643
13736,Norway,2021-07-09,Pfizer/BioNTech,4011502
13737,Norway,2021-07-16,Johnson&Johnson,4557
13738,Norway,2021-07-16,Moderna,550594
13739,Norway,2021-07-16,Oxford/AstraZeneca,145803
13740,Norway,2021-07-16,Pfizer/BioNTech,4215241
13741,Norway,2021-07-23,Johnson&Johnson,4906
13742,Norway,2021-07-23,Moderna,590001
13743,Norway,2021-07-23,Oxford/AstraZeneca,145959
13744,Norway,2021-07-23,Pfizer/BioNTech,4420781
13745,Norway,2021-07-30,Johnson&Johnson,5135
13746,Norway,2021-07-30,Moderna,629506
13747,Norway,2021-07-30,Oxford/AstraZeneca,146066
13748,Norway,2021-07-30,Pfizer/BioNTech,4642796
13749,Norway,2021-08-06,Johnson&Johnson,5362
13750,Norway,2021-08-06,Moderna,693269
13751,Norway,2021-08-06,Oxford/AstraZeneca,146163
13752,Norway,2021-08-06,Pfizer/BioNTech,4832802
13753,Norway,2021-08-13,Johnson&Johnson,5540
13754,Norway,2021-08-13,Moderna,782764
13755,Norway,2021-08-13,Oxford/AstraZeneca,146239
13756,Norway,2021-08-13,Pfizer/BioNTech,5062684
13757,Norway,2021-08-20,Johnson&Johnson,5683
13758,Norway,2021-08-20,Moderna,856431
13759,Norway,2021-08-20,Oxford/AstraZeneca,146306
13760,Norway,2021-08-20,Pfizer/BioNTech,5364653
13761,Norway,2021-08-27,Johnson&Johnson,5796
13762,Norway,2021-08-27,Moderna,1045610
13763,Norway,2021-08-27,Oxford/AstraZeneca,146389
13764,Norway,2021-08-27,Pfizer/BioNTech,5637099
13765,Norway,2021-09-03,Johnson&Johnson,5865
13766,Norway,2021-09-03,Moderna,1260335
13767,Norway,2021-09-03,Oxford/AstraZeneca,146443
13768,Norway,2021-09-03,Pfizer/BioNTech,5731744
13769,Norway,2021-09-10,Johnson&Johnson,5925
13770,Norway,2021-09-10,Moderna,1391318
13771,Norway,2021-09-10,Oxford/AstraZeneca,146501
13772,Norway,2021-09-10,Pfizer/BioNTech,5783582
13773,Norway,2021-09-17,Johnson&Johnson,5983
13774,Norway,2021-09-17,Moderna,1456459
13775,Norway,2021-09-17,Oxford/AstraZeneca,146524
13776,Norway,2021-09-17,Pfizer/BioNTech,5823086
13777,Norway,2021-09-24,Johnson&Johnson,6054
13778,Norway,2021-09-24,Moderna,1498514
13779,Norway,2021-09-24,Oxford/AstraZeneca,146554
13780,Norway,2021-09-24,Pfizer/BioNTech,5856520
13781,Norway,2021-10-01,Johnson&Johnson,6073
13782,Norway,2021-10-01,Moderna,1529350
13783,Norway,2021-10-01,Oxford/AstraZeneca,146579
13784,Norway,2021-10-01,Pfizer/BioNTech,5889768
13785,Norway,2021-10-08,Johnson&Johnson,6132
13786,Norway,2021-10-08,Moderna,1542495
13787,Norway,2021-10-08,Oxford/AstraZeneca,146600
13788,Norway,2021-10-08,Pfizer/BioNTech,5923794
13789,Norway,2021-10-15,Johnson&Johnson,6155
13790,Norway,2021-10-15,Moderna,1549221
13791,Norway,2021-10-15,Oxford/AstraZeneca,146613
13792,Norway,2021-10-15,Pfizer/BioNTech,5960635
13793,Norway,2021-10-22,Johnson&Johnson,6202
13794,Norway,2021-10-22,Moderna,1554076
13795,Norway,2021-10-22,Oxford/AstraZeneca,146623
13796,Norway,2021-10-22,Pfizer/BioNTech,5989587
13797,Norway,2021-10-29,Johnson&Johnson,6232
13798,Norway,2021-10-29,Moderna,1558631
13799,Norway,2021-10-29,Oxford/AstraZeneca,146636
13800,Norway,2021-10-29,Pfizer/BioNTech,6019503
13801,Norway,2021-11-05,Johnson&Johnson,6264
13802,Norway,2021-11-05,Moderna,1561770
13803,Norway,2021-11-05,Oxford/AstraZeneca,146655
13804,Norway,2021-11-05,Pfizer/BioNTech,6086269
13805,Norway,2021-11-12,Johnson&Johnson,6296
13806,Norway,2021-11-12,Moderna,1570219
13807,Norway,2021-11-12,Oxford/AstraZeneca,146667
13808,Norway,2021-11-12,Pfizer/BioNTech,6187291
13809,Norway,2021-11-19,Johnson&Johnson,6338
13810,Norway,2021-11-19,Moderna,1586873
13811,Norway,2021-11-19,Oxford/AstraZeneca,146682
13812,Norway,2021-11-19,Pfizer/BioNTech,6307551
13813,Norway,2021-11-26,Johnson&Johnson,6367
13814,Norway,2021-11-26,Moderna,1611144
13815,Norway,2021-11-26,Oxford/AstraZeneca,146696
13816,Norway,2021-11-26,Pfizer/BioNTech,6481875
13817,Norway,2021-12-03,Johnson&Johnson,6405
13818,Norway,2021-12-03,Moderna,1638035
13819,Norway,2021-12-03,Oxford/AstraZeneca,146708
13820,Norway,2021-12-03,Pfizer/BioNTech,6671246
13821,Norway,2021-12-10,Johnson&Johnson,6426
13822,Norway,2021-12-10,Moderna,1667848
13823,Norway,2021-12-10,Oxford/AstraZeneca,146726
13824,Norway,2021-12-10,Pfizer/BioNTech,6902930
13825,Norway,2021-12-17,Johnson&Johnson,6457
13826,Norway,2021-12-17,Moderna,1719813
13827,Norway,2021-12-17,Oxford/AstraZeneca,146743
13828,Norway,2021-12-17,Pfizer/BioNTech,7167439
13829,Norway,2021-12-24,Johnson&Johnson,6481
13830,Norway,2021-12-24,Moderna,1775713
13831,Norway,2021-12-24,Oxford/AstraZeneca,146748
13832,Norway,2021-12-24,Pfizer/BioNTech,7292754
13833,Norway,2021-12-31,Johnson&Johnson,6498
13834,Norway,2021-12-31,Moderna,1820511
13835,Norway,2021-12-31,Oxford/AstraZeneca,146752
13836,Norway,2021-12-31,Pfizer/BioNTech,7359506
13837,Norway,2022-01-07,Johnson&Johnson,6519
13838,Norway,2022-01-07,Moderna,1953836
13839,Norway,2022-01-07,Oxford/AstraZeneca,146769
13840,Norway,2022-01-07,Pfizer/BioNTech,7589028
13841,Norway,2022-01-14,Johnson&Johnson,6535
13842,Norway,2022-01-14,Moderna,2079423
13843,Norway,2022-01-14,Oxford/AstraZeneca,146793
13844,Norway,2022-01-14,Pfizer/BioNTech,7840499
13845,Peru,2021-02-08,Sinopharm/Beijing,7
13846,Peru,2021-02-09,Sinopharm/Beijing,3759
13847,Peru,2021-02-10,Sinopharm/Beijing,20358
13848,Peru,2021-02-11,Sinopharm/Beijing,54480
13849,Peru,2021-02-12,Sinopharm/Beijing,86852
13850,Peru,2021-02-13,Sinopharm/Beijing,105720
13851,Peru,2021-02-14,Sinopharm/Beijing,111004
13852,Peru,2021-02-15,Sinopharm/Beijing,122477
13853,Peru,2021-02-16,Sinopharm/Beijing,129980
13854,Peru,2021-02-17,Sinopharm/Beijing,133924
13855,Peru,2021-02-18,Sinopharm/Beijing,141327
13856,Peru,2021-02-19,Sinopharm/Beijing,171845
13857,Peru,2021-02-20,Sinopharm/Beijing,197961
13858,Peru,2021-02-21,Sinopharm/Beijing,202515
13859,Peru,2021-02-22,Sinopharm/Beijing,232985
13860,Peru,2021-02-23,Sinopharm/Beijing,260236
13861,Peru,2021-02-24,Sinopharm/Beijing,283127
13862,Peru,2021-02-25,Sinopharm/Beijing,298925
13863,Peru,2021-02-26,Sinopharm/Beijing,314563
13864,Peru,2021-02-27,Sinopharm/Beijing,321331
13865,Peru,2021-02-28,Sinopharm/Beijing,322327
13866,Peru,2021-03-01,Sinopharm/Beijing,331611
13867,Peru,2021-03-02,Sinopharm/Beijing,340859
13868,Peru,2021-03-03,Sinopharm/Beijing,359289
13869,Peru,2021-03-04,Pfizer/BioNTech,13
13870,Peru,2021-03-04,Sinopharm/Beijing,392280
13871,Peru,2021-03-05,Pfizer/BioNTech,16
13872,Peru,2021-03-05,Sinopharm/Beijing,429226
13873,Peru,2021-03-06,Pfizer/BioNTech,26
13874,Peru,2021-03-06,Sinopharm/Beijing,449246
13875,Peru,2021-03-07,Pfizer/BioNTech,45
13876,Peru,2021-03-07,Sinopharm/Beijing,451838
13877,Peru,2021-03-08,Pfizer/BioNTech,14731
13878,Peru,2021-03-08,Sinopharm/Beijing,467806
13879,Peru,2021-03-09,Pfizer/BioNTech,30440
13880,Peru,2021-03-09,Sinopharm/Beijing,479226
13881,Peru,2021-03-10,Pfizer/BioNTech,39254
13882,Peru,2021-03-10,Sinopharm/Beijing,488397
13883,Peru,2021-03-11,Pfizer/BioNTech,43100
13884,Peru,2021-03-11,Sinopharm/Beijing,498998
13885,Peru,2021-03-12,Pfizer/BioNTech,46942
13886,Peru,2021-03-12,Sinopharm/Beijing,521644
13887,Peru,2021-03-13,Pfizer/BioNTech,50226
13888,Peru,2021-03-13,Sinopharm/Beijing,553982
13889,Peru,2021-03-14,Pfizer/BioNTech,50640
13890,Peru,2021-03-14,Sinopharm/Beijing,556994
13891,Peru,2021-03-15,Pfizer/BioNTech,65768
13892,Peru,2021-03-15,Sinopharm/Beijing,589798
13893,Peru,2021-03-16,Pfizer/BioNTech,86543
13894,Peru,2021-03-16,Sinopharm/Beijing,616615
13895,Peru,2021-03-17,Pfizer/BioNTech,107414
13896,Peru,2021-03-17,Sinopharm/Beijing,642603
13897,Peru,2021-03-18,Pfizer/BioNTech,132201
13898,Peru,2021-03-18,Sinopharm/Beijing,660636
13899,Peru,2021-03-19,Pfizer/BioNTech,156177
13900,Peru,2021-03-19,Sinopharm/Beijing,678159
13901,Peru,2021-03-20,Pfizer/BioNTech,173293
13902,Peru,2021-03-20,Sinopharm/Beijing,685592
13903,Peru,2021-03-21,Pfizer/BioNTech,173928
13904,Peru,2021-03-21,Sinopharm/Beijing,686684
13905,Peru,2021-03-22,Pfizer/BioNTech,180481
13906,Peru,2021-03-22,Sinopharm/Beijing,697574
13907,Peru,2021-03-23,Pfizer/BioNTech,194954
13908,Peru,2021-03-23,Sinopharm/Beijing,708020
13909,Peru,2021-03-24,Pfizer/BioNTech,208169
13910,Peru,2021-03-24,Sinopharm/Beijing,716870
13911,Peru,2021-03-25,Pfizer/BioNTech,219811
13912,Peru,2021-03-25,Sinopharm/Beijing,722984
13913,Peru,2021-03-26,Pfizer/BioNTech,234476
13914,Peru,2021-03-26,Sinopharm/Beijing,729705
13915,Peru,2021-03-27,Pfizer/BioNTech,244253
13916,Peru,2021-03-27,Sinopharm/Beijing,734319
13917,Peru,2021-03-28,Pfizer/BioNTech,246115
13918,Peru,2021-03-28,Sinopharm/Beijing,734752
13919,Peru,2021-03-29,Pfizer/BioNTech,257343
13920,Peru,2021-03-29,Sinopharm/Beijing,740913
13921,Peru,2021-03-30,Pfizer/BioNTech,276024
13922,Peru,2021-03-30,Sinopharm/Beijing,748825
13923,Peru,2021-03-31,Pfizer/BioNTech,290593
13924,Peru,2021-03-31,Sinopharm/Beijing,759441
13925,Peru,2021-04-01,Pfizer/BioNTech,294183
13926,Peru,2021-04-01,Sinopharm/Beijing,762577
13927,Peru,2021-04-02,Pfizer/BioNTech,296888
13928,Peru,2021-04-02,Sinopharm/Beijing,763814
13929,Peru,2021-04-03,Pfizer/BioNTech,301802
13930,Peru,2021-04-03,Sinopharm/Beijing,767802
13931,Peru,2021-04-04,Pfizer/BioNTech,302304
13932,Peru,2021-04-04,Sinopharm/Beijing,768894
13933,Peru,2021-04-05,Pfizer/BioNTech,306175
13934,Peru,2021-04-05,Sinopharm/Beijing,781502
13935,Peru,2021-04-06,Pfizer/BioNTech,319720
13936,Peru,2021-04-06,Sinopharm/Beijing,798370
13937,Peru,2021-04-07,Pfizer/BioNTech,334772
13938,Peru,2021-04-07,Sinopharm/Beijing,814183
13939,Peru,2021-04-08,Pfizer/BioNTech,365604
13940,Peru,2021-04-08,Sinopharm/Beijing,829149
13941,Peru,2021-04-09,Pfizer/BioNTech,383973
13942,Peru,2021-04-09,Sinopharm/Beijing,845827
13943,Peru,2021-04-10,Pfizer/BioNTech,392561
13944,Peru,2021-04-10,Sinopharm/Beijing,850193
13945,Peru,2021-04-11,Pfizer/BioNTech,392592
13946,Peru,2021-04-11,Sinopharm/Beijing,850262
13947,Peru,2021-04-12,Pfizer/BioNTech,404450
13948,Peru,2021-04-12,Sinopharm/Beijing,852540
13949,Peru,2021-04-13,Pfizer/BioNTech,424442
13950,Peru,2021-04-13,Sinopharm/Beijing,854548
13951,Peru,2021-04-14,Pfizer/BioNTech,445284
13952,Peru,2021-04-14,Sinopharm/Beijing,857109
13953,Peru,2021-04-15,Pfizer/BioNTech,467032
13954,Peru,2021-04-15,Sinopharm/Beijing,858736
13955,Peru,2021-04-16,Pfizer/BioNTech,505733
13956,Peru,2021-04-16,Sinopharm/Beijing,861593
13957,Peru,2021-04-17,Pfizer/BioNTech,548029
13958,Peru,2021-04-17,Sinopharm/Beijing,863530
13959,Peru,2021-04-18,Pfizer/BioNTech,578966
13960,Peru,2021-04-18,Sinopharm/Beijing,863694
13961,Peru,2021-04-19,Pfizer/BioNTech,588463
13962,Peru,2021-04-19,Sinopharm/Beijing,865174
13963,Peru,2021-04-20,Oxford/AstraZeneca,13
13964,Peru,2021-04-20,Pfizer/BioNTech,602475
13965,Peru,2021-04-20,Sinopharm/Beijing,867554
13966,Peru,2021-04-21,Pfizer/BioNTech,616183
13967,Peru,2021-04-21,Sinopharm/Beijing,873905
13968,Peru,2021-04-22,Oxford/AstraZeneca,977
13969,Peru,2021-04-22,Pfizer/BioNTech,623765
13970,Peru,2021-04-22,Sinopharm/Beijing,876097
13971,Peru,2021-04-23,Oxford/AstraZeneca,1643
13972,Peru,2021-04-23,Pfizer/BioNTech,650354
13973,Peru,2021-04-23,Sinopharm/Beijing,877836
13974,Peru,2021-04-24,Oxford/AstraZeneca,2805
13975,Peru,2021-04-24,Pfizer/BioNTech,676449
13976,Peru,2021-04-24,Sinopharm/Beijing,880722
13977,Peru,2021-04-25,Oxford/AstraZeneca,2815
13978,Peru,2021-04-25,Pfizer/BioNTech,691550
13979,Peru,2021-04-25,Sinopharm/Beijing,881291
13980,Peru,2021-04-26,Oxford/AstraZeneca,11366
13981,Peru,2021-04-26,Pfizer/BioNTech,697896
13982,Peru,2021-04-26,Sinopharm/Beijing,886266
13983,Peru,2021-04-27,Oxford/AstraZeneca,23595
13984,Peru,2021-04-27,Pfizer/BioNTech,704647
13985,Peru,2021-04-27,Sinopharm/Beijing,897822
13986,Peru,2021-04-28,Oxford/AstraZeneca,40977
13987,Peru,2021-04-28,Pfizer/BioNTech,725200
13988,Peru,2021-04-28,Sinopharm/Beijing,911238
13989,Peru,2021-04-29,Oxford/AstraZeneca,62273
13990,Peru,2021-04-29,Pfizer/BioNTech,747187
13991,Peru,2021-04-29,Sinopharm/Beijing,925568
13992,Peru,2021-04-30,Oxford/AstraZeneca,81809
13993,Peru,2021-04-30,Pfizer/BioNTech,809195
13994,Peru,2021-04-30,Sinopharm/Beijing,943524
13995,Peru,2021-05-01,Oxford/AstraZeneca,88491
13996,Peru,2021-05-01,Pfizer/BioNTech,866090
13997,Peru,2021-05-01,Sinopharm/Beijing,946064
13998,Peru,2021-05-02,Oxford/AstraZeneca,90485
13999,Peru,2021-05-02,Pfizer/BioNTech,911374
14000,Peru,2021-05-02,Sinopharm/Beijing,947798
14001,Peru,2021-05-03,Oxford/AstraZeneca,101710
14002,Peru,2021-05-03,Pfizer/BioNTech,960654
14003,Peru,2021-05-03,Sinopharm/Beijing,951588
14004,Peru,2021-05-04,Oxford/AstraZeneca,111059
14005,Peru,2021-05-04,Pfizer/BioNTech,974571
14006,Peru,2021-05-04,Sinopharm/Beijing,952712
14007,Peru,2021-05-05,Oxford/AstraZeneca,120437
14008,Peru,2021-05-05,Pfizer/BioNTech,986993
14009,Peru,2021-05-05,Sinopharm/Beijing,955937
14010,Peru,2021-05-06,Oxford/AstraZeneca,129378
14011,Peru,2021-05-06,Pfizer/BioNTech,1017894
14012,Peru,2021-05-06,Sinopharm/Beijing,957391
14013,Peru,2021-05-07,Oxford/AstraZeneca,137891
14014,Peru,2021-05-07,Pfizer/BioNTech,1056990
14015,Peru,2021-05-07,Sinopharm/Beijing,958112
14016,Peru,2021-05-08,Oxford/AstraZeneca,142288
14017,Peru,2021-05-08,Pfizer/BioNTech,1136215
14018,Peru,2021-05-08,Sinopharm/Beijing,958335
14019,Peru,2021-05-09,Oxford/AstraZeneca,142955
14020,Peru,2021-05-09,Pfizer/BioNTech,1194223
14021,Peru,2021-05-09,Sinopharm/Beijing,958347
14022,Peru,2021-05-10,Oxford/AstraZeneca,147100
14023,Peru,2021-05-10,Pfizer/BioNTech,1245658
14024,Peru,2021-05-10,Sinopharm/Beijing,959279
14025,Peru,2021-05-11,Oxford/AstraZeneca,152574
14026,Peru,2021-05-11,Pfizer/BioNTech,1294839
14027,Peru,2021-05-11,Sinopharm/Beijing,959967
14028,Peru,2021-05-12,Oxford/AstraZeneca,165148
14029,Peru,2021-05-12,Pfizer/BioNTech,1349905
14030,Peru,2021-05-12,Sinopharm/Beijing,961340
14031,Peru,2021-05-13,Oxford/AstraZeneca,177385
14032,Peru,2021-05-13,Pfizer/BioNTech,1418506
14033,Peru,2021-05-13,Sinopharm/Beijing,962355
14034,Peru,2021-05-14,Oxford/AstraZeneca,189954
14035,Peru,2021-05-14,Pfizer/BioNTech,1513932
14036,Peru,2021-05-14,Sinopharm/Beijing,963286
14037,Peru,2021-05-15,Oxford/AstraZeneca,197267
14038,Peru,2021-05-15,Pfizer/BioNTech,1580871
14039,Peru,2021-05-15,Sinopharm/Beijing,964018
14040,Peru,2021-05-16,Oxford/AstraZeneca,199913
14041,Peru,2021-05-16,Pfizer/BioNTech,1616373
14042,Peru,2021-05-16,Sinopharm/Beijing,964027
14043,Peru,2021-05-17,Oxford/AstraZeneca,206222
14044,Peru,2021-05-17,Pfizer/BioNTech,1669242
14045,Peru,2021-05-17,Sinopharm/Beijing,964301
14046,Peru,2021-05-18,Oxford/AstraZeneca,211217
14047,Peru,2021-05-18,Pfizer/BioNTech,1733214
14048,Peru,2021-05-18,Sinopharm/Beijing,964773
14049,Peru,2021-05-19,Oxford/AstraZeneca,216498
14050,Peru,2021-05-19,Pfizer/BioNTech,1806405
14051,Peru,2021-05-19,Sinopharm/Beijing,967019
14052,Peru,2021-05-20,Oxford/AstraZeneca,220066
14053,Peru,2021-05-20,Pfizer/BioNTech,1887758
14054,Peru,2021-05-20,Sinopharm/Beijing,968845
14055,Peru,2021-05-21,Oxford/AstraZeneca,226413
14056,Peru,2021-05-21,Pfizer/BioNTech,2042651
14057,Peru,2021-05-21,Sinopharm/Beijing,970335
14058,Peru,2021-05-22,Oxford/AstraZeneca,230764
14059,Peru,2021-05-22,Pfizer/BioNTech,2168123
14060,Peru,2021-05-22,Sinopharm/Beijing,972256
14061,Peru,2021-05-23,Oxford/AstraZeneca,232551
14062,Peru,2021-05-23,Pfizer/BioNTech,2253314
